yyyymm,index,d12,e12,bm,tbl,aaa,baa,lty,ntis,rfree,infl,ltr,corpr,svar,csp,crsp_spvw,crsp_spvwx,date,first_diff,og_var,log_index,log_var,log_return,dp,logret,logindex,dp_lag1,dp_lag2,dp_lag3,dp_lag4,svar_lag1,svar_lag2,svar_lag3,svar_lag4,bm_lag1,bm_lag2,bm_lag3,bm_lag4,logret_lag1,logret_lag2,logret_lag3,logret_lag4
197807,100.68,4.9467,11.3433,0.9762603361,0.0701,0.0888,0.096,0.0858,0.0146714141,0.0056,0.0076687117,0.0143,0.0101,0.0008499296,-0.0015001826,0.056974,0.055121,1978-07-01,5.150000000000006,27.224846091953484,4.611947170267115,0.0028352241820779607,0.052506835985197675,-3.0132264826742197,0.052506835985197675,4.611947170267115,-2.9681663924754877,-2.9934108237630723,-2.996724193620442,-2.9223772230118468,0.0010274141,0.0010850552,0.001741181,0.0006228568,1.0279015813,1.0014156386,1.0053504037,1.1114925531,-0.017741815166004926,0.004225285824482228,0.08196372269774788,0.02462535781805908
197808,103.29,4.9833,11.4567,0.9600602176,0.0708,0.0869,0.0948,0.0843,0.0120027078,0.0056,0.00456621,0.0218,0.0257,0.0010022377,-0.0018316643,0.033641,0.025563,1978-08-01,2.6099999999999994,27.71576195402246,4.637540566018542,0.0028876015712100338,0.02559339575142694,-3.031448243835538,0.02559339575142694,4.637540566018542,-3.0132264826742197,-2.9681663924754877,-2.9934108237630723,-2.996724193620442,0.0008499296,0.0010274141,0.0010850552,0.001741181,0.9762603361,1.0279015813,1.0014156386,1.0053504037,0.052506835985197675,-0.017741815166004926,0.004225285824482228,0.08196372269774788
197809,102.54,5.02,11.57,0.9722575131,0.0785,0.0869,0.0942,0.086,0.0127039061,0.0062,0.0075757576,-0.0106,-0.0048,0.0009479772,-0.0025993048,-0.005163,-0.007483,1978-09-01,-0.75,29.718453448275376,4.630252966355554,0.0030878341844764903,-0.007287599662987532,-3.0168230326519163,-0.007287599662987532,4.630252966355554,-3.031448243835538,-3.0132264826742197,-2.9681663924754877,-2.9934108237630723,0.0010022377,0.0008499296,0.0010274141,0.0010850552,0.9600602176,0.9762603361,1.0279015813,1.0014156386,0.02559339575142694,0.052506835985197675,-0.017741815166004926,0.004225285824482228
197810,93.15,5.0367,11.8233,1.0622752224,0.0799,0.0889,0.0959,0.0889,0.0143505524,0.0068,0.0090225564,-0.02,-0.0205,0.0021000234,-0.0018702195,-0.08957,-0.092269,1978-10-01,-9.39,32.63591367816046,4.5342110970475975,0.003368715093468464,-0.09604186930795677,-2.9174599913192725,-0.09604186930795677,4.5342110970475975,-3.0168230326519163,-3.031448243835538,-3.0132264826742197,-2.9681663924754877,0.0009479772,0.0010022377,0.0008499296,0.0010274141,0.9722575131,0.9600602176,0.9762603361,1.0279015813,-0.007287599662987532,0.02559339575142694,0.052506835985197675,-0.017741815166004926
197811,94.7,5.0533,12.0767,1.053527402,0.0864,0.0903,0.0983,0.0877,0.0140892722,0.007,0.0044709389,0.0189,0.0134,0.003180889,-0.0018611309,0.026771,0.0174,1978-11-01,1.5499999999999972,40.645859310344434,4.550714000192032,0.004094765324497621,0.01650290314443481,-2.9306725049737405,0.01650290314443481,4.550714000192032,-2.9174599913192725,-3.0168230326519163,-3.031448243835538,-3.0132264826742197,0.0021000234,0.0009479772,0.0010022377,0.0008499296,1.0622752224,0.9722575131,0.9600602176,0.9762603361,-0.09604186930795677,-0.007287599662987532,0.02559339575142694,0.052506835985197675
197812,96.11,5.07,12.33,1.0457012956,0.0908,0.0916,0.0994,0.0898,0.0148505522,0.0078,0.0044510386,-0.013,-0.0133,0.00166563,-0.0015481539,0.016627,0.014264,1978-12-01,1.4099999999999966,47.35468379310313,4.565493368835193,0.004707212962613434,0.014779368643160318,-2.942152551232101,0.014779368643160318,4.565493368835193,-2.9306725049737405,-2.9174599913192725,-3.0168230326519163,-3.031448243835538,0.003180889,0.0021000234,0.0009479772,0.0010022377,1.053527402,1.0622752224,0.9722575131,0.9600602176,0.01650290314443481,-0.09604186930795677,-0.007287599662987532,0.02559339575142694
197901,99.93,5.1133,12.6533,1.0030742833,0.0935,0.0925,0.1013,0.0886,0.0143875325,0.0077,0.0088626292,0.0191,0.0184,0.0010011132,-0.0018498194,0.042697,0.040161,1979-01-01,3.8200000000000074,47.15541850574682,4.604469940873698,0.004694339663608238,0.03897657203850535,-2.97262495252877,0.03897657203850535,4.604469940873698,-2.942152551232101,-2.9306725049737405,-2.9174599913192725,-3.0168230326519163,0.00166563,0.003180889,0.0021000234,0.0009479772,1.0457012956,1.053527402,1.0622752224,0.9722575131,0.014779368643160318,0.01650290314443481,-0.09604186930795677,-0.007287599662987532
197902,96.28,5.1567,12.9767,1.0407754507,0.0932,0.0926,0.1008,0.0908,0.0122277102,0.0073,0.0117130307,-0.0135,-0.0128,0.0008140809,-0.0013147274,-0.028649,-0.036958,1979-02-01,-3.6500000000000057,46.347440919539984,4.567260612914871,0.0046104914881033385,-0.03720932795882703,-2.926963772894787,-0.03720932795882703,4.567260612914871,-2.97262495252877,-2.942152551232101,-2.9306725049737405,-2.9174599913192725,0.0010011132,0.00166563,0.003180889,0.0021000234,1.0030742833,1.0457012956,1.053527402,1.0622752224,0.03897657203850535,0.014779368643160318,0.01650290314443481,-0.09604186930795677
197903,101.59,5.2,13.3,1.0330789394,0.0948,0.0937,0.1026,0.0902,0.0116703077,0.0081,0.010130246,0.0129,0.0106,0.0008007332,-0.001349922,0.057361,0.054825,1979-03-01,5.310000000000002,49.03434264367796,4.620945105103454,0.004857241714025718,0.053684492188582844,-2.972286479516072,0.053684492188582844,4.620945105103454,-2.926963772894787,-2.97262495252877,-2.942152551232101,-2.9306725049737405,0.0008140809,0.0010011132,0.00166563,0.003180889,1.0407754507,1.0030742833,1.0457012956,1.053527402,-0.03720932795882703,0.03897657203850535,0.014779368643160318,0.01650290314443481
197904,101.76,5.2467,13.5267,1.0418762428,0.0946,0.0938,0.1033,0.0922,0.0115703138,0.008,0.0114613181,-0.0112,-0.0052,0.0006468352,-0.0015582344,0.004183,0.002218,1979-04-01,0.1700000000000017,53.544342643678014,4.622617099591812,0.0052546950263993005,0.0016719944883583082,-2.965017792050694,0.0016719944883583082,4.622617099591812,-2.972286479516072,-2.926963772894787,-2.97262495252877,-2.942152551232101,0.0008007332,0.0008140809,0.0010011132,0.00166563,1.0330789394,1.0407754507,1.0030742833,1.0457012956,0.053684492188582844,-0.03720932795882703,0.03897657203850535,0.014779368643160318
197905,99.08,5.2933,13.7533,1.0831418044,0.0961,0.095,0.1047,0.0903,0.0141831592,0.0082,0.0127478754,0.0261,0.0228,0.000924227,-0.0014325784,-0.016818,-0.026303,1979-05-01,-2.680000000000007,61.02851827586203,4.595927604621159,0.005745556519643968,-0.026689494970653094,-2.929485734719326,-0.026689494970653094,4.595927604621159,-2.965017792050694,-2.972286479516072,-2.926963772894787,-2.97262495252877,0.0006468352,0.0008007332,0.0008140809,0.0010011132,1.0418762428,1.0330789394,1.0407754507,1.0030742833,0.0016719944883583082,0.053684492188582844,-0.03720932795882703,0.03897657203850535
197906,102.91,5.34,13.98,1.0578636072,0.0906,0.0929,0.1038,0.0877,0.0120683771,0.0081,0.0111888112,0.0311,0.0269,0.000571481,-0.0013276842,0.040324,0.037792,1979-06-01,3.8299999999999983,64.60638862068976,4.6338548198480005,0.005804255475515837,0.037927215226841504,-2.9586291668758973,0.037927215226841504,4.6338548198480005,-2.929485734719326,-2.965017792050694,-2.972286479516072,-2.926963772894787,0.000924227,0.0006468352,0.0008007332,0.0008140809,1.0831418044,1.0418762428,1.0330789394,1.0407754507,-0.026689494970653094,0.0016719944883583082,0.053684492188582844,-0.03720932795882703
197907,103.81,5.3967,14.1967,1.0523144538,0.0924,0.092,0.1029,0.0895,0.0096782476,0.0077,0.0110650069,-0.0085,-0.0031,0.0007076848,-0.0009540757,0.012051,0.009737,1979-07-01,0.9000000000000057,71.8559719540232,4.642562305205154,0.006177603885743001,0.008707485357153821,-2.956774649550541,0.008707485357153821,4.642562305205154,-2.9586291668758973,-2.929485734719326,-2.965017792050694,-2.972286479516072,0.000571481,0.000924227,0.0006468352,0.0008007332,1.0578636072,1.0831418044,1.0418762428,1.0330789394,0.037927215226841504,-0.026689494970653094,0.0016719944883583082,0.053684492188582844
197908,109.32,5.4533,14.4133,1.0034586483,0.0952,0.0923,0.1035,0.0907,0.0115690793,0.0077,0.0095759234,-0.0035,0.0006,0.0005064798,-0.001171412,0.061865,0.053222,1979-08-01,5.509999999999991,85.80245471264399,4.694279361059867,0.00721168656608919,0.05171705585471287,-2.998058431041495,0.05171705585471287,4.694279361059867,-2.956774649550541,-2.9586291668758973,-2.929485734719326,-2.965017792050694,0.0007076848,0.000571481,0.000924227,0.0006468352,1.0523144538,1.0578636072,1.0831418044,1.0418762428,0.008707485357153821,0.037927215226841504,-0.026689494970653094,0.0016719944883583082
197909,109.32,5.51,14.63,1.0137949874,0.1026,0.0944,0.1054,0.0927,0.0094039237,0.0083,0.0108401084,-0.0122,-0.0179,0.0012330663,-0.0014195561,0.001416,-0.000872,1979-09-01,0.0,121.9128988505752,4.694279361059867,0.00961539580670763,0.0,-2.987714737895044,0.0,4.694279361059867,-2.998058431041495,-2.956774649550541,-2.9586291668758973,-2.929485734719326,0.0005064798,0.0007076848,0.000571481,0.000924227,1.0034586483,1.0523144538,1.0578636072,1.0831418044,0.05171705585471287,0.008707485357153821,0.037927215226841504,-0.026689494970653094
197910,101.82,5.5567,14.7067,1.0919455682,0.117,0.1013,0.114,0.1034,0.0102095448,0.0087,0.0080428954,-0.0841,-0.089,0.0025892994,-0.0012554812,-0.06556,-0.068517,1979-10-01,-7.5,142.6415219540236,4.62320654847419,0.010986604600948389,-0.07107281258567699,-2.90820214159735,-0.07107281258567699,4.62320654847419,-2.987714737895044,-2.998058431041495,-2.956774649550541,-2.9586291668758973,0.0012330663,0.0005064798,0.0007076848,0.000571481,1.0137949874,1.0034586483,1.0523144538,1.0578636072,0.0,0.05171705585471287,0.008707485357153821,0.037927215226841504
197911,106.16,5.6033,14.7833,1.0831154618,0.1179,0.1076,0.1199,0.1009,0.0107786938,0.0099,0.0093085106,0.0311,0.0222,0.0015583806,-0.0008445089,0.052777,0.04357,1979-11-01,4.340000000000003,154.16861609195473,4.664947390023952,0.011844789200593776,0.04174084154976221,-2.941591680129209,0.04174084154976221,4.664947390023952,-2.90820214159735,-2.987714737895044,-2.998058431041495,-2.956774649550541,0.0025892994,0.0012330663,0.0005064798,0.0007076848,1.0919455682,1.0137949874,1.0034586483,1.0523144538,-0.07107281258567699,0.0,0.05171705585471287,0.008707485357153821
197912,107.94,5.65,14.86,1.061950068,0.1204,0.1074,0.1206,0.1012,0.0105144647,0.0095,0.0105401845,0.0057,-0.0108,0.0004696422,-0.0003711309,0.01834,0.015892,1979-12-01,1.7800000000000011,167.6897098850583,4.681575517190497,0.012845814547863547,0.016628127166544715,-2.9499199720321476,0.016628127166544715,4.681575517190497,-2.941591680129209,-2.90820214159735,-2.987714737895044,-2.998058431041495,0.0015583806,0.0025892994,0.0012330663,0.0005064798,1.0831154618,1.0919455682,1.0137949874,1.0034586483,0.04174084154976221,-0.07107281258567699,0.0,0.05171705585471287
198001,114.16,5.7,15.0033,1.016954958,0.12,0.1109,0.1242,0.1114,0.0112974707,0.008,0.0143415906,-0.0741,-0.0645,0.0019064055,-0.000295125,0.061308,0.058935,1980-01-01,6.219999999999999,186.08809471264468,4.737600973168581,0.014129358297715297,0.05602545597808373,-2.9971347983280765,0.05602545597808373,4.737600973168581,-2.9499199720321476,-2.941591680129209,-2.90820214159735,-2.987714737895044,0.0004696422,0.0015583806,0.0025892994,0.0012330663,1.061950068,1.0831154618,1.0919455682,1.0137949874,0.016628127166544715,0.04174084154976221,-0.07107281258567699,0.0
198002,113.66,5.75,15.1467,1.0319299303,0.1286,0.1238,0.1357,0.1186,0.0108271852,0.0089,0.0141388175,-0.0467,-0.0665,0.0018976181,-0.0008211683,0.002611,-0.005574,1980-02-01,-0.5,187.3581264367828,4.733211535868976,0.014016751135405795,-0.00438943729960517,-2.984011681059717,-0.00438943729960517,4.733211535868976,-2.9971347983280765,-2.9499199720321476,-2.941591680129209,-2.90820214159735,0.0019064055,0.0004696422,0.0015583806,0.0025892994,1.016954958,1.061950068,1.0831154618,1.0919455682,0.05602545597808373,0.016628127166544715,0.04174084154976221,-0.07107281258567699
198003,102.09,5.8,15.29,1.0937321031,0.152,0.1296,0.1445,0.1239,0.0118774451,0.0121,0.0152091255,-0.0315,-0.0062,0.0046218942,-0.0004846084,-0.097518,-0.100096,1980-03-01,-11.569999999999993,186.93175505747263,4.625854777180924,0.013814784262375288,-0.10735675868805128,-2.8679968596285508,-0.10735675868805128,4.625854777180924,-2.984011681059717,-2.9971347983280765,-2.9499199720321476,-2.941591680129209,0.0018976181,0.0019064055,0.0004696422,0.0015583806,1.0319299303,1.016954958,1.061950068,1.0831154618,-0.00438943729960517,0.05602545597808373,0.016628127166544715,0.04174084154976221
198004,106.29,5.8467,15.1733,1.0518199398,0.132,0.1204,0.1419,0.1076,0.0153468468,0.0126,0.0112359551,0.1523,0.1376,0.0027455493,-0.000265001,0.042394,0.039877,1980-04-01,4.200000000000003,183.62832057471414,4.66617120754549,0.01344248827767935,0.040316430364566,-2.900293808031539,0.040316430364566,4.66617120754549,-2.8679968596285508,-2.984011681059717,-2.9971347983280765,-2.9499199720321476,0.0046218942,0.0018976181,0.0019064055,0.0004696422,1.0937321031,1.0319299303,1.016954958,1.061950068,-0.10735675868805128,-0.00438943729960517,0.05602545597808373,0.016628127166544715
198005,111.24,5.8933,15.0567,1.0100487748,0.0858,0.1099,0.1317,0.1037,0.0150518602,0.0081,0.0098765432,0.0419,0.056,0.0015097166,-0.0001539688,0.05556,0.046651,1980-05-01,4.949999999999989,182.12975816092117,4.711690029365764,0.013281364506536194,0.04551882182027356,-2.9378739169489694,0.04551882182027356,4.711690029365764,-2.900293808031539,-2.8679968596285508,-2.984011681059717,-2.9971347983280765,0.0027455493,0.0046218942,0.0018976181,0.0019064055,1.0518199398,1.0937321031,1.0319299303,1.016954958,0.040316430364566,-0.10735675868805128,-0.00438943729960517,0.05602545597808373
198006,114.24,5.94,14.94,0.990183427,0.0707,0.1058,0.1271,0.1006,0.0153043875,0.0061,0.011002445,0.0359,0.0341,0.0013710848,0.0004203133,0.029722,0.026895,1980-06-01,3.0,168.32718954023161,4.738301498591274,0.012143037368136926,0.026611469225509943,-2.9565923652167205,0.026611469225509943,4.738301498591274,-2.9378739169489694,-2.900293808031539,-2.8679968596285508,-2.984011681059717,0.0015097166,0.0027455493,0.0046218942,0.0018976181,1.0100487748,1.0518199398,1.0937321031,1.0319299303,0.04551882182027356,0.040316430364566,-0.10735675868805128,-0.00438943729960517
198007,121.67,5.9833,14.84,0.9188299192,0.0806,0.1107,0.1265,0.1074,0.020154038,0.0053,0.0,-0.0476,-0.0429,0.001362831,0.0007490105,0.0682,0.06563,1980-07-01,7.430000000000007,159.3875443678179,4.801312461799358,0.011449105419819782,0.06301096320808419,-3.0123402065793385,0.06301096320808419,4.801312461799358,-2.9565923652167205,-2.9378739169489694,-2.900293808031539,-2.8679968596285508,0.0013710848,0.0015097166,0.0027455493,0.0046218942,0.990183427,1.0100487748,1.0518199398,1.0937321031,0.026611469225509943,0.04551882182027356,0.040316430364566,-0.10735675868805128
198008,122.38,6.0267,14.74,0.9215196389,0.0913,0.1164,0.1315,0.114,0.0199498435,0.0064,0.0072551391,-0.0432,-0.0445,0.0017081584,0.0008182502,0.013454,0.00603,1980-08-01,0.7099999999999937,150.33158954023176,4.807130958034395,0.010759463477274219,0.005818496235036719,-3.0109313607803188,0.005818496235036719,4.807130958034395,-3.0123402065793385,-2.9565923652167205,-2.9378739169489694,-2.900293808031539,0.001362831,0.0013710848,0.0015097166,0.0027455493,0.9188299192,0.990183427,1.0100487748,1.0518199398,0.06301096320808419,0.026611469225509943,0.04551882182027356,0.040316430364566
198009,125.46,6.07,14.64,0.9216876515,0.1027,0.1202,0.137,0.1185,0.0237960395,0.0075,0.0084033613,-0.0262,-0.0237,0.0026574057,0.0007654027,0.027935,0.025155,1980-09-01,3.0799999999999983,138.25160643678356,4.831986982668597,0.009789686198537983,0.024856024634202,-3.02862837759719,0.024856024634202,4.831986982668597,-3.0109313607803188,-3.0123402065793385,-2.9565923652167205,-2.9378739169489694,0.0017081584,0.001362831,0.0013710848,0.0015097166,0.9215196389,0.9188299192,0.990183427,1.0100487748,0.005818496235036719,0.06301096320808419,0.026611469225509943,0.04551882182027356
198010,127.47,6.1,14.7,0.9295936138,0.1162,0.1231,0.1423,0.1231,0.0227691861,0.0095,0.0095238095,-0.0263,-0.0159,0.0021906435,0.0014456625,0.017809,0.014742,1980-10-01,2.010000000000005,128.51287540230086,4.84788104279483,0.009053629060151778,0.015894060126233178,-3.0395922716155646,0.015894060126233178,4.84788104279483,-3.02862837759719,-3.0109313607803188,-3.0123402065793385,-2.9565923652167205,0.0026574057,0.0017081584,0.001362831,0.0013710848,0.9216876515,0.9215196389,0.9188299192,0.990183427,0.024856024634202,0.005818496235036719,0.06301096320808419,0.026611469225509943
198011,140.52,6.13,14.76,0.8651619788,0.1373,0.1297,0.1464,0.123,0.0219492748,0.0096,0.008254717,0.01,0.0017,0.0024190718,0.0013118477,0.10991,0.103015,1980-11-01,13.050000000000011,118.88056885057675,4.945349827397626,0.008327854895903965,0.09746878460279618,-3.1321550774495064,0.09746878460279618,4.945349827397626,-3.0395922716155646,-3.02862837759719,-3.0109313607803188,-3.0123402065793385,0.0021906435,0.0026574057,0.0017081584,0.001362831,0.9295936138,0.9216876515,0.9215196389,0.9188299192,0.015894060126233178,0.024856024634202,0.005818496235036719,0.06301096320808419
198012,135.76,6.16,14.82,0.8915030239,0.1549,0.1321,0.1514,0.1199,0.0268163754,0.0131,0.0093567251,0.0352,0.0248,0.0029515288,0.0010201575,-0.030634,-0.033006,1980-12-01,-4.760000000000019,116.35865057471469,4.910888620925971,0.008141246813087928,-0.03446120647165518,-3.0928118433805425,-0.03446120647165518,4.910888620925971,-3.1321550774495064,-3.0395922716155646,-3.02862837759719,-3.0109313607803188,0.0024190718,0.0021906435,0.0026574057,0.0017081584,0.8651619788,0.9295936138,0.9216876515,0.9215196389,0.09746878460279618,0.015894060126233178,0.024856024634202,0.005818496235036719
198101,129.55,6.2,14.74,0.9072386965,0.1502,0.1281,0.1503,0.1211,0.0286954334,0.0104,0.0081112399,-0.0115,-0.013,0.0015974348,0.0007105859,-0.04337,-0.045036,1981-01-01,-6.2099999999999795,114.47775678161123,4.8640669070081195,0.008000594174837066,-0.046821713917851504,-3.0395176149570737,-0.046821713917851504,4.8640669070081195,-3.0928118433805425,-3.1321550774495064,-3.0395922716155646,-3.02862837759719,0.0029515288,0.0024190718,0.0021906435,0.0026574057,0.8915030239,0.8651619788,0.9295936138,0.9216876515,-0.03446120647165518,0.09746878460279618,0.015894060126233178,0.024856024634202
198102,131.27,6.24,14.66,0.8818157565,0.1479,0.1335,0.1537,0.1283,0.0300093729,0.0107,0.0103448276,-0.0435,-0.0269,0.001530909,0.0007315691,0.021267,0.013492,1981-02-01,1.7199999999999989,102.24905103448484,4.877256270815316,0.007038079820165277,0.013189363807196486,-3.04627608843398,0.013189363807196486,4.877256270815316,-3.0395176149570737,-3.0928118433805425,-3.1321550774495064,-3.0395922716155646,0.0015974348,0.0029515288,0.0024190718,0.0021906435,0.9072386965,0.8915030239,0.8651619788,0.9295936138,-0.046821713917851504,-0.03446120647165518,0.09746878460279618,0.015894060126233178
198103,136.0,6.28,14.58,0.9249205574,0.1336,0.1333,0.1534,0.1248,0.027939298,0.0121,0.0068259386,0.0384,0.0311,0.0020759444,0.0004488745,0.038285,0.035426,1981-03-01,4.72999999999999,97.28750988505958,4.912654885736052,0.0066535823671771835,0.03539861492073637,-3.075284905255945,0.03539861492073637,4.912654885736052,-3.04627608843398,-3.0395176149570737,-3.0928118433805425,-3.1321550774495064,0.001530909,0.0015974348,0.0029515288,0.0024190718,0.8818157565,0.9072386965,0.8915030239,0.8651619788,0.013189363807196486,-0.046821713917851504,-0.03446120647165518,0.09746878460279618
198104,132.81,6.3167,14.7233,0.9305938361,0.1369,0.1388,0.1556,0.1332,0.0273520119,0.0108,0.006779661,-0.0518,-0.0769,0.0008320026,0.000415848,-0.020211,-0.021967,1981-04-01,-3.1899999999999977,95.79654540230095,4.8889195354121595,0.0065378500359434925,-0.023735350323892845,-3.0457226155209023,-0.023735350323892845,4.8889195354121595,-3.075284905255945,-3.04627608843398,-3.0395176149570737,-3.0928118433805425,0.0020759444,0.001530909,0.0015974348,0.0029515288,0.9249205574,0.8818157565,0.9072386965,0.8915030239,0.03539861492073637,0.013189363807196486,-0.046821713917851504,-0.03446120647165518
198105,132.59,6.3533,14.8667,0.9362238467,0.163,0.1432,0.1595,0.1265,0.0288446179,0.0115,0.0078563412,0.0622,0.0595,0.000921688,-3.183e-07,0.006539,-0.001124,1981-05-01,-0.21999999999999886,101.16267540230093,4.887261660126628,0.00694396329951247,-0.0016578752855318513,-3.038287297172161,-0.0016578752855318513,4.887261660126628,-3.0457226155209023,-3.075284905255945,-3.04627608843398,-3.0395176149570737,0.0008320026,0.0020759444,0.001530909,0.0015974348,0.9305938361,0.9249205574,0.8818157565,0.9072386965,-0.023735350323892845,0.03539861492073637,0.013189363807196486,-0.046821713917851504
198106,131.21,6.39,15.01,0.9504749816,0.1473,0.1375,0.158,0.1304,0.0278934365,0.0135,0.008908686,-0.0179,0.0023,0.0009955428,-5.70271e-05,-0.008255,-0.01118,1981-06-01,-1.3799999999999955,99.13528057471473,4.876799093117625,0.0068082492144266715,-0.010462567009002832,-3.022064824728181,-0.010462567009002832,4.876799093117625,-3.038287297172161,-3.0457226155209023,-3.075284905255945,-3.04627608843398,0.000921688,0.0008320026,0.0020759444,0.001530909,0.9362238467,0.9305938361,0.9249205574,0.8818157565,-0.0016578752855318513,-0.023735350323892845,0.03539861492073637,0.013189363807196486
198107,130.92,6.4333,15.0967,0.9749669236,0.1495,0.1438,0.1617,0.137,0.0255902194,0.0124,0.0110375276,-0.0353,-0.0372,0.0011029891,-0.000324294,0.000714,-0.000946,1981-07-01,-0.29000000000002046,85.53547402299063,4.87458644963298,0.005752738493343583,-0.002212643484645227,-3.013098823750823,-0.002212643484645227,4.87458644963298,-3.022064824728181,-3.038287297172161,-3.0457226155209023,-3.075284905255945,0.0009955428,0.000921688,0.0008320026,0.0020759444,0.9504749816,0.9362238467,0.9305938361,0.9249205574,-0.010462567009002832,-0.0016578752855318513,-0.023735350323892845,0.03539861492073637
198108,122.79,6.4767,15.1833,1.0533540563,0.1551,0.1489,0.1634,0.1445,0.0269917415,0.0128,0.0076419214,-0.0386,-0.0345,0.0018249381,-0.0008086402,-0.05554,-0.063659,1981-08-01,-8.129999999999981,80.28659264368034,4.810475579172421,0.0053292094001049384,-0.06411087046055819,-2.9422644577840353,-0.06411087046055819,4.810475579172421,-3.013098823750823,-3.022064824728181,-3.038287297172161,-3.0457226155209023,0.0011029891,0.0009955428,0.000921688,0.0008320026,0.9749669236,0.9504749816,0.9362238467,0.9305938361,-0.002212643484645227,-0.010462567009002832,-0.0016578752855318513,-0.023735350323892845
198109,116.18,6.52,15.27,1.0923786442,0.147,0.1549,0.1692,0.1482,0.0214833701,0.0124,0.0097508126,-0.0145,-0.0199,0.0027611735,-0.0005421827,-0.050466,-0.0535,1981-09-01,-6.609999999999999,82.55029609195621,4.755140712564386,0.005423971443299637,-0.05533486660803533,-2.8802663366258248,-0.05533486660803533,4.755140712564386,-2.9422644577840353,-3.013098823750823,-3.022064824728181,-3.038287297172161,0.0018249381,0.0011029891,0.0009955428,0.000921688,1.0533540563,0.9749669236,0.9504749816,0.9362238467,-0.06411087046055819,-0.002212643484645227,-0.010462567009002832,-0.0016578752855318513
198110,121.89,6.5567,15.3,1.0890856841,0.1354,0.154,0.1711,0.1384,0.0148971083,0.0121,0.0021459227,0.0829,0.0521,0.0020782516,-0.0008184993,0.052115,0.048694,1981-10-01,5.709999999999994,87.75261333333556,4.803118998667745,0.005710243015367458,0.0479782861033593,-2.9226315710637225,0.0479782861033593,4.803118998667745,-2.8802663366258248,-2.9422644577840353,-3.013098823750823,-3.022064824728181,0.0027611735,0.0018249381,0.0011029891,0.0009955428,1.0923786442,1.0533540563,0.9749669236,0.9504749816,-0.05533486660803533,-0.06411087046055819,-0.002212643484645227,-0.010462567009002832
198111,126.35,6.5933,15.33,1.0444554433,0.1086,0.1422,0.1639,0.122,0.0156728261,0.0107,0.0032119914,0.141,0.1267,0.0015040033,-0.0010171618,0.043827,0.035918,1981-11-01,4.459999999999994,100.90148609195631,4.839055833834204,0.006461161265661786,0.03593683516645818,-2.953001851932256,0.03593683516645818,4.839055833834204,-2.9226315710637225,-2.8802663366258248,-2.9422644577840353,-3.013098823750823,0.0020782516,0.0027611735,0.0018249381,0.0011029891,1.0890856841,1.0923786442,1.0533540563,0.9749669236,0.0479782861033593,-0.05533486660803533,-0.06411087046055819,-0.002212643484645227
198112,122.55,6.63,15.36,1.0611428571,0.1085,0.1423,0.1655,0.1334,0.0119096464,0.0087,0.0032017076,-0.0713,-0.058,0.0009057975,-0.0012794664,-0.027059,-0.029745,1981-12-01,-3.799999999999997,116.80832747126671,4.808519109974122,0.0073483242307087375,-0.03053672386008177,-2.9169143057763507,-0.03053672386008177,4.808519109974122,-2.953001851932256,-2.9226315710637225,-2.8802663366258248,-2.9422644577840353,0.0015040033,0.0020782516,0.0027611735,0.0018249381,1.0444554433,1.0890856841,1.0923786442,1.0533540563,0.03593683516645818,0.0479782861033593,-0.05533486660803533,-0.06411087046055819
198201,120.4,6.66,15.1767,1.0658936976,0.1228,0.1518,0.171,0.1415,0.0107004867,0.008,0.0031914894,0.0046,-0.0129,0.0025219329,-0.001882769,-0.015367,-0.016874,1982-01-01,-2.1499999999999915,139.7287872413817,4.79081953287472,0.008575200127435569,-0.01769957709940151,-2.894700048322423,-0.01769957709940151,4.79081953287472,-2.9169143057763507,-2.953001851932256,-2.9226315710637225,-2.8802663366258248,0.0009057975,0.0015040033,0.0020782516,0.0027611735,1.0611428571,1.0444554433,1.0890856841,1.0923786442,-0.03053672386008177,0.03593683516645818,0.0479782861033593,-0.05533486660803533
198202,113.11,6.69,14.9933,1.1262873155,0.1348,0.1527,0.1718,0.1402,0.0105060983,0.0092,0.0031813362,0.0182,0.0312,0.0019182315,-0.0020617645,-0.050441,-0.059588,1982-02-01,-7.290000000000006,184.95091540230126,4.7283607965432894,0.010792119573673832,-0.06245873633143084,-2.8277469224031524,-0.06245873633143084,4.7283607965432894,-2.894700048322423,-2.9169143057763507,-2.953001851932256,-2.9226315710637225,0.0025219329,0.0009057975,0.0015040033,0.0020782516,1.0658936976,1.0611428571,1.0444554433,1.0890856841,-0.01769957709940151,-0.03053672386008177,0.03593683516645818,0.0479782861033593
198203,111.96,6.72,14.81,1.1857505743,0.1268,0.1458,0.1682,0.1387,0.0055484327,0.0098,-0.0010570825,0.0231,0.0306,0.0017952261,-0.0018891454,-0.006805,-0.010463,1982-03-01,-1.1500000000000057,218.54901712643917,4.718141664647253,0.012409776139266995,-0.010219131896036515,-2.8130535101121947,-0.010219131896036515,4.718141664647253,-2.8277469224031524,-2.894700048322423,-2.9169143057763507,-2.953001851932256,0.0019182315,0.0025219329,0.0009057975,0.0015040033,1.1262873155,1.0658936976,1.0611428571,1.0444554433,-0.06245873633143084,-0.01769957709940151,-0.03053672386008177,0.03593683516645818
